bucket,key,size_bytes,created,owner,policy_id
finance-bucket,engineering-bucket/builds/artifact_226.jar,16591447594,2023-05-25T18:02:25Z,Support,POL-ANL-1Y
legal-bucket,finance-bucket/reports/invoice_227.pdf,1557945376,2020-07-16T01:43:07Z,HR,POL-ENG-3Y
hr-bucket,legal-bucket/contracts/agreement_228.pdf,6499108472,2021-04-26T21:49:19Z,Marketing,POL-OPS-2Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_229.png,7089815291,2021-10-19T18:36:49Z,Marketing,POL-ANL-1Y
finance-bucket,support-bucket/tickets/case_230.json,4910881579,2024-01-11T12:16:34Z,Engineering,POL-ANL-1Y
marketing-bucket,legal-bucket/contracts/agreement_231.pdf,970184041,2023-06-01T20:43:26Z,Finance,POL-ENG-3Y
legal-bucket,analytics-bucket/raw/events_232.parquet,15443054987,2023-05-20T00:22:31Z,Operations,POL-IT-5Y
legal-bucket,finance-bucket/reports/invoice_233.pdf,10733687548,2022-03-18T04:21:53Z,Sales,POL-SAL-2Y
finance-bucket,analytics-bucket/raw/events_234.parquet,8786269980,2023-01-05T10:18:25Z,Marketing,POL-FIN-7Y
data-lake-bucket,engineering-bucket/builds/artifact_235.jar,18295219571,2023-12-14T15:05:16Z,Sales,POL-LGL-7Y
marketing-bucket,engineering-bucket/builds/artifact_236.jar,16296128603,2022-06-18T21:05:26Z,Operations,POL-IT-5Y
data-lake-bucket,finance-bucket/reports/invoice_237.pdf,5640845493,2021-06-07T09:59:37Z,Engineering,POL-SAL-2Y
marketing-bucket,sales-bucket/presentations/deck_238.pptx,16956459336,2022-06-08T08:40:50Z,IT,POL-ANL-1Y
data-lake-bucket,legal-bucket/contracts/agreement_239.pdf,12144408665,2022-03-16T02:52:27Z,HR,POL-ENG-3Y
finance-bucket,hr-bucket/files/employee_240.docx,11535352148,2025-02-05T01:59:51Z,IT,POL-MKT-3Y
support-bucket,analytics-bucket/raw/events_241.parquet,12462488068,2020-11-15T18:36:36Z,HR,POL-ENG-3Y
finance-bucket,sales-bucket/presentations/deck_242.pptx,3932465706,2022-04-07T23:38:05Z,Engineering,POL-HR-5Y
finance-bucket,hr-bucket/files/employee_243.docx,12440705151,2023-09-13T11:20:28Z,Support,POL-IT-5Y
analytics-bucket,analytics-bucket/raw/events_244.parquet,4606298938,2024-11-26T14:28:34Z,Analytics,POL-LGL-7Y
engineering-bucket,legal-bucket/contracts/agreement_245.pdf,18425890875,2021-05-02T15:18:50Z,HR,POL-OPS-2Y
devops-bucket,legal-bucket/contracts/agreement_246.pdf,3092198205,2023-07-24T04:01:58Z,IT,POL-MKT-3Y
devops-bucket,finance-bucket/reports/invoice_247.pdf,16377549488,2020-07-23T15:35:46Z,Operations,POL-SUP-1Y
data-lake-bucket,finance-bucket/reports/invoice_248.pdf,1741117299,2023-10-04T18:54:06Z,Finance,POL-IT-5Y
analytics-bucket,hr-bucket/files/employee_249.docx,7815948331,2020-04-17T11:15:55Z,Finance,POL-HR-5Y
data-lake-bucket,hr-bucket/files/employee_250.docx,8893840841,2022-01-11T17:32:35Z,Sales,POL-FIN-7Y
devops-bucket,analytics-bucket/raw/events_251.parquet,12296369686,2022-02-17T14:46:06Z,Operations,POL-ENG-3Y
support-bucket,legal-bucket/contracts/agreement_252.pdf,19119879182,2022-10-08T13:45:40Z,IT,POL-FIN-7Y
engineering-bucket,finance-bucket/reports/invoice_253.pdf,6637401903,2024-03-05T10:47:52Z,Marketing,POL-ANL-1Y
legal-bucket,engineering-bucket/builds/artifact_254.jar,12552879978,2025-09-21T21:43:16Z,Support,POL-OPS-2Y
engineering-bucket,legal-bucket/contracts/agreement_255.pdf,4925132655,2023-11-26T03:14:04Z,Operations,POL-SUP-1Y
engineering-bucket,legal-bucket/contracts/agreement_256.pdf,18182654578,2023-02-19T05:57:59Z,Engineering,POL-HR-5Y
support-bucket,sales-bucket/presentations/deck_257.pptx,4433578648,2020-10-03T10:59:30Z,Support,POL-HR-5Y
marketing-bucket,analytics-bucket/raw/events_258.parquet,6620221859,2024-04-09T06:18:21Z,Analytics,POL-IT-5Y
data-lake-bucket,support-bucket/tickets/case_259.json,3416342124,2023-02-12T17:00:25Z,IT,POL-OPS-2Y
legal-bucket,hr-bucket/files/employee_260.docx,7630850962,2022-02-04T04:36:55Z,Support,POL-MKT-3Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_261.png,4574880099,2025-11-17T11:42:35Z,Support,POL-IT-5Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_262.png,11886841914,2021-12-13T07:50:51Z,Sales,POL-IT-5Y
legal-bucket,finance-bucket/reports/invoice_263.pdf,1946332534,2020-03-28T00:45:49Z,Finance,POL-ANL-1Y
finance-bucket,support-bucket/tickets/case_264.json,19696868963,2021-06-22T13:15:25Z,Operations,POL-ANL-1Y
support-bucket,support-bucket/tickets/case_265.json,16929943592,2022-07-15T08:59:48Z,Legal,POL-ANL-1Y
sales-bucket,sales-bucket/presentations/deck_266.pptx,18017470788,2024-02-22T14:26:17Z,Analytics,POL-SAL-2Y
engineering-bucket,sales-bucket/presentations/deck_267.pptx,911739452,2023-02-16T12:25:24Z,Legal,POL-SAL-2Y
hr-bucket,hr-bucket/files/employee_268.docx,18006625643,2022-08-27T07:48:49Z,Finance,POL-OPS-2Y
hr-bucket,legal-bucket/contracts/agreement_269.pdf,13703994741,2024-06-23T22:58:51Z,IT,POL-FIN-7Y
finance-bucket,engineering-bucket/builds/artifact_270.jar,10170956665,2022-04-19T20:56:49Z,Analytics,POL-OPS-2Y
data-lake-bucket,finance-bucket/reports/invoice_271.pdf,7305891335,2024-03-14T21:26:21Z,Sales,POL-FIN-7Y
marketing-bucket,support-bucket/tickets/case_272.json,12570681630,2021-05-24T03:02:59Z,Support,POL-FIN-7Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_273.png,5097700278,2024-04-25T11:03:38Z,Engineering,POL-ENG-3Y
devops-bucket,analytics-bucket/raw/events_274.parquet,19035302318,2020-02-16T19:33:15Z,Sales,POL-MKT-3Y
data-lake-bucket,analytics-bucket/raw/events_275.parquet,1747042524,2020-10-01T12:10:43Z,Operations,POL-OPS-2Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_276.png,16075331647,2024-03-24T09:26:26Z,IT,POL-SUP-1Y
analytics-bucket,hr-bucket/files/employee_277.docx,19314292941,2023-10-12T11:53:07Z,Finance,POL-LGL-7Y
data-lake-bucket,sales-bucket/presentations/deck_278.pptx,11140817358,2020-07-08T10:55:06Z,Support,POL-FIN-7Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_279.png,4587571408,2023-12-24T09:09:37Z,Engineering,POL-MKT-3Y
engineering-bucket,hr-bucket/files/employee_280.docx,17759297869,2022-01-13T23:19:20Z,HR,POL-HR-5Y
sales-bucket,finance-bucket/reports/invoice_281.pdf,9246012997,2022-08-25T18:32:06Z,HR,POL-FIN-7Y
devops-bucket,engineering-bucket/builds/artifact_282.jar,16304859045,2022-03-28T07:15:11Z,IT,POL-IT-5Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_283.png,747260511,2025-04-18T05:58:27Z,IT,POL-SAL-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_284.png,5298143122,2024-10-30T23:18:55Z,HR,POL-SAL-2Y
devops-bucket,hr-bucket/files/employee_285.docx,18133365241,2020-08-07T15:45:46Z,Analytics,POL-SUP-1Y
marketing-bucket,hr-bucket/files/employee_286.docx,3350589760,2022-04-29T01:22:24Z,Support,POL-OPS-2Y
data-lake-bucket,finance-bucket/reports/invoice_287.pdf,3132062445,2021-03-09T01:05:06Z,Engineering,POL-LGL-7Y
engineering-bucket,finance-bucket/reports/invoice_288.pdf,13425476739,2020-08-25T10:58:58Z,Finance,POL-ENG-3Y
support-bucket,legal-bucket/contracts/agreement_289.pdf,13206450038,2023-03-24T09:25:06Z,Marketing,POL-OPS-2Y
sales-bucket,hr-bucket/files/employee_290.docx,894507378,2020-11-15T13:47:18Z,Marketing,POL-ANL-1Y
legal-bucket,legal-bucket/contracts/agreement_291.pdf,13067980362,2025-02-23T03:22:43Z,HR,POL-SUP-1Y
marketing-bucket,legal-bucket/contracts/agreement_292.pdf,3000390992,2021-12-20T20:47:47Z,Finance,POL-LGL-7Y
support-bucket,hr-bucket/files/employee_293.docx,8286151870,2023-11-29T16:45:22Z,IT,POL-SAL-2Y
support-bucket,analytics-bucket/raw/events_294.parquet,5097433284,2022-05-05T09:42:48Z,IT,POL-ANL-1Y
analytics-bucket,hr-bucket/files/employee_295.docx,14330864681,2024-06-06T18:20:34Z,Analytics,POL-SUP-1Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_296.png,6531059146,2023-07-26T19:35:27Z,Support,POL-IT-5Y
marketing-bucket,hr-bucket/files/employee_297.docx,8571099968,2020-04-17T20:48:23Z,Operations,POL-HR-5Y
finance-bucket,engineering-bucket/builds/artifact_298.jar,16724506064,2022-10-31T13:48:19Z,Operations,POL-LGL-7Y
sales-bucket,analytics-bucket/raw/events_299.parquet,10027832150,2024-01-01T00:31:16Z,IT,POL-SUP-1Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_300.png,8878418365,2020-03-03T14:22:01Z,Sales,POL-FIN-7Y
engineering-bucket,legal-bucket/contracts/agreement_301.pdf,8625393097,2022-08-13T08:39:11Z,Engineering,POL-SAL-2Y
marketing-bucket,sales-bucket/presentations/deck_302.pptx,14147835627,2021-04-25T10:02:10Z,HR,POL-ANL-1Y
devops-bucket,support-bucket/tickets/case_303.json,4503435321,2021-09-28T05:53:10Z,Legal,POL-IT-5Y
data-lake-bucket,engineering-bucket/builds/artifact_304.jar,12997744090,2022-04-28T00:41:08Z,Sales,POL-LGL-7Y
devops-bucket,finance-bucket/reports/invoice_305.pdf,18621457254,2020-11-30T00:00:38Z,Legal,POL-ENG-3Y
data-lake-bucket,engineering-bucket/builds/artifact_306.jar,5088793880,2024-12-01T21:35:20Z,Engineering,POL-ANL-1Y
analytics-bucket,legal-bucket/contracts/agreement_307.pdf,16620859795,2021-10-03T06:48:21Z,Engineering,POL-OPS-2Y
legal-bucket,sales-bucket/presentations/deck_308.pptx,15433096250,2020-06-30T21:23:59Z,Analytics,POL-ENG-3Y
legal-bucket,analytics-bucket/raw/events_309.parquet,4839203444,2022-04-29T14:19:17Z,Analytics,POL-LGL-7Y
legal-bucket,sales-bucket/presentations/deck_310.pptx,5151851764,2023-10-09T09:27:09Z,Marketing,POL-OPS-2Y
analytics-bucket,legal-bucket/contracts/agreement_311.pdf,3856997328,2025-05-07T23:22:53Z,IT,POL-LGL-7Y
engineering-bucket,support-bucket/tickets/case_312.json,3322596199,2022-09-17T19:12:45Z,Finance,POL-SUP-1Y
legal-bucket,legal-bucket/contracts/agreement_313.pdf,4033076628,2021-09-08T06:45:02Z,Sales,POL-HR-5Y
finance-bucket,hr-bucket/files/employee_314.docx,13838815808,2022-07-09T16:49:58Z,Engineering,POL-OPS-2Y
support-bucket,analytics-bucket/raw/events_315.parquet,19604032805,2024-11-01T20:09:49Z,Analytics,POL-LGL-7Y
devops-bucket,analytics-bucket/raw/events_316.parquet,8359870591,2023-07-20T02:26:47Z,Sales,POL-OPS-2Y
sales-bucket,engineering-bucket/builds/artifact_317.jar,13000660998,2024-10-04T11:04:43Z,HR,POL-SUP-1Y
analytics-bucket,legal-bucket/contracts/agreement_318.pdf,6212091754,2024-08-18T07:31:44Z,IT,POL-HR-5Y
analytics-bucket,support-bucket/tickets/case_319.json,10911107763,2025-10-15T14:04:03Z,Sales,POL-FIN-7Y
sales-bucket,support-bucket/tickets/case_320.json,1328194455,2021-05-07T03:40:58Z,Support,POL-MKT-3Y
finance-bucket,engineering-bucket/builds/artifact_321.jar,7434936173,2020-08-13T05:40:56Z,HR,POL-MKT-3Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_322.png,1606773565,2024-02-14T15:32:40Z,Support,POL-MKT-3Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_323.png,3961741259,2022-02-12T23:37:12Z,Finance,POL-LGL-7Y
marketing-bucket,legal-bucket/contracts/agreement_324.pdf,6291463612,2021-06-24T21:40:02Z,Support,POL-SUP-1Y
marketing-bucket,engineering-bucket/builds/artifact_325.jar,7229787728,2021-07-05T09:20:19Z,Marketing,POL-OPS-2Y
finance-bucket,support-bucket/tickets/case_326.json,14146084536,2024-02-03T22:09:27Z,Sales,POL-MKT-3Y
marketing-bucket,legal-bucket/contracts/agreement_327.pdf,16061457183,2023-09-08T12:23:32Z,Finance,POL-ENG-3Y
support-bucket,sales-bucket/presentations/deck_328.pptx,14618828864,2025-11-29T05:10:21Z,Finance,POL-ENG-3Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_329.png,13566411361,2021-01-16T20:03:08Z,Sales,POL-ENG-3Y
support-bucket,finance-bucket/reports/invoice_330.pdf,2628708204,2023-12-12T02:09:38Z,Support,POL-HR-5Y
finance-bucket,hr-bucket/files/employee_331.docx,3456943413,2023-06-25T01:32:34Z,Marketing,POL-FIN-7Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_332.png,11805616283,2021-02-14T02:24:29Z,Engineering,POL-SAL-2Y
finance-bucket,legal-bucket/contracts/agreement_333.pdf,14772221690,2022-10-02T00:18:57Z,IT,POL-SUP-1Y
engineering-bucket,analytics-bucket/raw/events_334.parquet,13207178767,2024-05-10T01:46:49Z,Finance,POL-SUP-1Y
legal-bucket,legal-bucket/contracts/agreement_335.pdf,12098979977,2025-01-17T14:58:17Z,Engineering,POL-LGL-7Y
finance-bucket,sales-bucket/presentations/deck_336.pptx,11511540168,2023-03-30T19:00:46Z,Finance,POL-ENG-3Y
devops-bucket,support-bucket/tickets/case_337.json,9687830360,2021-11-08T18:28:02Z,Support,POL-ANL-1Y
engineering-bucket,engineering-bucket/builds/artifact_338.jar,14094264649,2024-11-20T04:10:33Z,Sales,POL-LGL-7Y
sales-bucket,hr-bucket/files/employee_339.docx,12233261221,2020-08-29T20:55:23Z,Sales,POL-MKT-3Y
engineering-bucket,support-bucket/tickets/case_340.json,624971131,2021-09-01T12:05:55Z,Operations,POL-MKT-3Y
devops-bucket,hr-bucket/files/employee_341.docx,15517175513,2023-10-22T01:12:13Z,HR,POL-OPS-2Y
support-bucket,analytics-bucket/raw/events_342.parquet,12690462234,2023-07-13T20:36:08Z,HR,POL-IT-5Y
finance-bucket,sales-bucket/presentations/deck_343.pptx,9583830699,2023-02-26T09:16:27Z,IT,POL-MKT-3Y
engineering-bucket,finance-bucket/reports/invoice_344.pdf,8017005492,2021-01-23T11:45:37Z,Sales,POL-ENG-3Y
data-lake-bucket,support-bucket/tickets/case_345.json,16516106275,2025-05-04T10:03:17Z,Analytics,POL-SAL-2Y
sales-bucket,analytics-bucket/raw/events_346.parquet,7376583706,2021-03-13T13:37:50Z,Support,POL-ANL-1Y
sales-bucket,engineering-bucket/builds/artifact_347.jar,2446107409,2022-05-06T03:28:12Z,IT,POL-SUP-1Y
data-lake-bucket,analytics-bucket/raw/events_348.parquet,2552886819,2022-11-07T02:24:34Z,Finance,POL-FIN-7Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_349.png,14027638784,2020-04-03T08:42:40Z,Legal,POL-SAL-2Y
legal-bucket,legal-bucket/contracts/agreement_350.pdf,9778181020,2024-05-10T11:19:19Z,Marketing,POL-HR-5Y
support-bucket,engineering-bucket/builds/artifact_351.jar,8798006114,2022-02-02T22:18:07Z,Operations,POL-SAL-2Y
data-lake-bucket,legal-bucket/contracts/agreement_352.pdf,15252641475,2021-12-31T21:52:12Z,Sales,POL-MKT-3Y
legal-bucket,legal-bucket/contracts/agreement_353.pdf,18525335451,2022-07-20T03:53:49Z,Sales,POL-IT-5Y
hr-bucket,support-bucket/tickets/case_354.json,4140113828,2022-04-14T06:06:18Z,Sales,POL-ENG-3Y
devops-bucket,analytics-bucket/raw/events_355.parquet,11369015833,2022-04-29T13:48:56Z,Operations,POL-OPS-2Y
legal-bucket,analytics-bucket/raw/events_356.parquet,16627647577,2021-06-04T09:47:07Z,Sales,POL-OPS-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_357.png,9832342752,2021-04-29T15:08:39Z,Legal,POL-SAL-2Y
data-lake-bucket,legal-bucket/contracts/agreement_358.pdf,17866485848,2022-09-03T18:21:52Z,Legal,POL-OPS-2Y
engineering-bucket,analytics-bucket/raw/events_359.parquet,17920718571,2020-06-15T03:31:51Z,Finance,POL-ENG-3Y
analytics-bucket,analytics-bucket/raw/events_360.parquet,16590051467,2025-10-12T03:34:31Z,Analytics,POL-FIN-7Y
engineering-bucket,finance-bucket/reports/invoice_361.pdf,933287466,2024-05-12T13:52:17Z,HR,POL-LGL-7Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_362.png,7790357878,2020-01-19T23:38:09Z,HR,POL-FIN-7Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_363.png,17873777013,2020-12-05T21:51:38Z,Support,POL-ENG-3Y
legal-bucket,analytics-bucket/raw/events_364.parquet,8284520724,2021-03-01T16:55:25Z,Support,POL-IT-5Y
legal-bucket,sales-bucket/presentations/deck_365.pptx,14791602791,2021-10-14T03:16:53Z,Engineering,POL-HR-5Y
devops-bucket,sales-bucket/presentations/deck_366.pptx,19751394571,2025-07-16T01:23:22Z,Sales,POL-LGL-7Y
analytics-bucket,support-bucket/tickets/case_367.json,17533253735,2020-10-09T10:25:53Z,Operations,POL-FIN-7Y
sales-bucket,hr-bucket/files/employee_368.docx,6948595916,2023-08-11T19:33:37Z,Legal,POL-HR-5Y
engineering-bucket,legal-bucket/contracts/agreement_369.pdf,13625819350,2025-03-02T18:04:32Z,Analytics,POL-IT-5Y
devops-bucket,analytics-bucket/raw/events_370.parquet,12648955962,2021-12-23T08:39:28Z,Analytics,POL-OPS-2Y
engineering-bucket,support-bucket/tickets/case_371.json,7175787143,2023-03-02T02:45:55Z,IT,POL-SUP-1Y
marketing-bucket,sales-bucket/presentations/deck_372.pptx,1968966263,2023-04-10T13:44:13Z,IT,POL-IT-5Y
data-lake-bucket,support-bucket/tickets/case_373.json,10860340749,2024-05-16T19:28:29Z,Legal,POL-SAL-2Y
support-bucket,hr-bucket/files/employee_374.docx,17499668717,2020-10-12T09:05:58Z,HR,POL-IT-5Y
marketing-bucket,support-bucket/tickets/case_375.json,1246571501,2021-12-09T01:39:34Z,Analytics,POL-ENG-3Y
support-bucket,hr-bucket/files/employee_376.docx,8798711331,2022-05-03T13:37:03Z,Sales,POL-ANL-1Y
legal-bucket,engineering-bucket/builds/artifact_377.jar,14466980508,2024-03-12T10:02:38Z,Support,POL-HR-5Y
hr-bucket,sales-bucket/presentations/deck_378.pptx,12031048022,2022-09-14T00:34:55Z,Support,POL-IT-5Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_379.png,3072890784,2022-08-10T01:42:49Z,Support,POL-ENG-3Y
marketing-bucket,hr-bucket/files/employee_380.docx,291336515,2022-09-15T21:43:41Z,Engineering,POL-ANL-1Y
sales-bucket,engineering-bucket/builds/artifact_381.jar,12564518493,2022-10-10T08:06:43Z,Legal,POL-LGL-7Y
sales-bucket,engineering-bucket/builds/artifact_382.jar,7329242828,2023-05-15T01:11:49Z,Marketing,POL-HR-5Y
sales-bucket,support-bucket/tickets/case_383.json,6437643682,2022-10-10T15:18:58Z,IT,POL-LGL-7Y
legal-bucket,finance-bucket/reports/invoice_384.pdf,19079996754,2025-06-07T08:37:15Z,Finance,POL-HR-5Y
sales-bucket,hr-bucket/files/employee_385.docx,19455727586,2022-09-28T09:47:02Z,HR,POL-MKT-3Y
marketing-bucket,support-bucket/tickets/case_386.json,12135113229,2024-10-18T10:09:41Z,Finance,POL-LGL-7Y
hr-bucket,hr-bucket/files/employee_387.docx,5179775351,2025-01-09T22:39:36Z,Marketing,POL-ANL-1Y
engineering-bucket,analytics-bucket/raw/events_388.parquet,6707003956,2023-08-05T11:11:06Z,IT,POL-FIN-7Y
finance-bucket,sales-bucket/presentations/deck_389.pptx,12592696535,2021-06-24T03:26:14Z,Finance,POL-ENG-3Y
sales-bucket,finance-bucket/reports/invoice_390.pdf,16893366802,2021-06-12T20:54:55Z,Engineering,POL-ANL-1Y
engineering-bucket,support-bucket/tickets/case_391.json,8282916615,2020-11-12T23:42:30Z,Analytics,POL-SUP-1Y
data-lake-bucket,legal-bucket/contracts/agreement_392.pdf,12234296602,2021-04-29T03:57:35Z,IT,POL-IT-5Y
data-lake-bucket,finance-bucket/reports/invoice_393.pdf,15844423520,2021-11-14T14:20:06Z,HR,POL-HR-5Y
legal-bucket,support-bucket/tickets/case_394.json,12555220081,2021-06-18T07:55:34Z,Sales,POL-MKT-3Y
devops-bucket,sales-bucket/presentations/deck_395.pptx,16897390475,2023-08-22T07:13:58Z,Finance,POL-LGL-7Y
analytics-bucket,sales-bucket/presentations/deck_396.pptx,5292365470,2022-05-06T02:32:15Z,Sales,POL-ANL-1Y
engineering-bucket,engineering-bucket/builds/artifact_397.jar,16482483479,2021-06-09T20:02:37Z,Legal,POL-SAL-2Y
devops-bucket,support-bucket/tickets/case_398.json,995041903,2020-10-28T16:11:35Z,Finance,POL-FIN-7Y
devops-bucket,sales-bucket/presentations/deck_399.pptx,4975355454,2021-12-30T09:06:00Z,IT,POL-ENG-3Y
marketing-bucket,legal-bucket/contracts/agreement_400.pdf,17886883036,2024-03-17T21:59:12Z,Finance,POL-HR-5Y
support-bucket,finance-bucket/reports/invoice_401.pdf,12072219302,2023-02-01T00:29:56Z,Engineering,POL-OPS-2Y
finance-bucket,analytics-bucket/raw/events_402.parquet,7445573486,2025-12-16T06:26:01Z,Analytics,POL-SAL-2Y
sales-bucket,engineering-bucket/builds/artifact_403.jar,12845500841,2024-03-22T22:53:23Z,HR,POL-HR-5Y
sales-bucket,legal-bucket/contracts/agreement_404.pdf,7162191304,2024-05-14T22:59:45Z,Operations,POL-OPS-2Y
support-bucket,engineering-bucket/builds/artifact_405.jar,19963930606,2024-11-03T22:04:52Z,Legal,POL-SUP-1Y
analytics-bucket,sales-bucket/presentations/deck_406.pptx,6759592959,2023-10-19T08:21:31Z,Sales,POL-ANL-1Y
data-lake-bucket,support-bucket/tickets/case_407.json,14234052593,2024-05-04T01:38:28Z,Analytics,POL-OPS-2Y
analytics-bucket,hr-bucket/files/employee_408.docx,1865458022,2024-07-08T17:44:57Z,Marketing,POL-IT-5Y
finance-bucket,hr-bucket/files/employee_409.docx,14069829965,2023-10-14T19:07:02Z,Marketing,POL-SUP-1Y
support-bucket,support-bucket/tickets/case_410.json,11145390192,2024-01-15T16:52:41Z,Operations,POL-OPS-2Y
data-lake-bucket,hr-bucket/files/employee_411.docx,7645833118,2025-10-08T06:50:29Z,Finance,POL-OPS-2Y
marketing-bucket,analytics-bucket/raw/events_412.parquet,8172561758,2020-10-01T04:23:29Z,Finance,POL-IT-5Y
engineering-bucket,finance-bucket/reports/invoice_413.pdf,8440877330,2021-03-29T14:41:35Z,Marketing,POL-LGL-7Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_414.png,14419501112,2020-10-01T13:19:51Z,Marketing,POL-HR-5Y
marketing-bucket,finance-bucket/reports/invoice_415.pdf,18715456415,2025-03-28T00:48:46Z,Support,POL-SAL-2Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_416.png,6134060922,2020-07-19T20:40:09Z,Sales,POL-SUP-1Y
analytics-bucket,engineering-bucket/builds/artifact_417.jar,2409658296,2025-04-03T21:07:34Z,HR,POL-OPS-2Y
legal-bucket,analytics-bucket/raw/events_418.parquet,15368270948,2023-09-09T13:52:23Z,Legal,POL-HR-5Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_419.png,6577715285,2021-05-30T12:45:54Z,Support,POL-LGL-7Y
analytics-bucket,support-bucket/tickets/case_420.json,17884743526,2025-05-25T12:42:09Z,Support,POL-ANL-1Y
engineering-bucket,legal-bucket/contracts/agreement_421.pdf,17581010485,2023-06-25T12:34:32Z,Support,POL-FIN-7Y
data-lake-bucket,analytics-bucket/raw/events_422.parquet,8843331806,2021-02-12T00:32:00Z,Finance,POL-SUP-1Y
marketing-bucket,legal-bucket/contracts/agreement_423.pdf,17285198053,2024-06-24T23:30:00Z,Support,POL-MKT-3Y
engineering-bucket,legal-bucket/contracts/agreement_424.pdf,7219378055,2023-05-01T00:58:54Z,Analytics,POL-HR-5Y
